id,id+,country,recency,frequency,monetary,r,f,m,fm,rfm_score,segment,ml_cluster,is_churned,churn_probability,churn_risk,customer_lifetime_value,average_order_value,days_since_first_purchase
4086846,TH4086846,TH,323,1,956.94,1,2,1,1,121,lost,0,1,1.00,High Risk,956.94,956.94,42
4087320,TH4087320,TH,15,44,56414.22,5,5,5,5,555,champions,1,0,0.00,,2482225.68,1282.14,350
4088298,TH4088298,TH,85,3,5270.94,3,3,3,3,333,need attention,1,0,0.00,,15812.82,1756.98,280
4095108,TH4095108,TH,176,1,1321.32,2,2,2,2,222,hibernating,0,0,0.01,Low Risk,1321.32,1321.32,189
4095960,TH4095960,TH,8,6,13215.84,5,4,4,4,544,champions,1,0,0.00,,79295.04,2202.64,357
4097610,TH4097610,TH,113,2,6621.72,2,3,4,3,234,at risk,1,0,0.02,Low Risk,13243.44,3310.86,252
4097802,TH4097802,TH,15,12,3145.50,5,5,3,4,553,champions,1,0,0.00,,37746.00,262.12,350
4101048,TH4101048,TH,29,5,4923.54,4,4,3,3,443,potential loyalists,1,0,0.00,,24617.70,984.71,336
4114314,TH4114314,TH,29,6,5687.22,4,4,3,3,443,potential loyalists,1,0,0.00,,34123.32,947.87,336
4119366,TH4119366,TH,36,2,2461.68,4,3,3,3,433,potential loyalists,1,0,0.00,,4923.36,1230.84,329
4122894,TH4122894,TH,43,2,628.26,4,3,1,2,431,promising,1,0,0.00,,1256.52,314.13,322
4125090,TH4125090,TH,8,33,45096.36,5,5,5,5,555,champions,1,0,0.00,,1488179.88,1366.56,357
4125132,TH4125132,TH,15,20,55231.38,5,5,5,5,555,champions,1,0,0.00,,1104627.60,2761.57,350
4125936,TH4125936,TH,1,22,27274.32,5,5,5,5,555,champions,1,0,0.00,,600035.04,1239.74,364
4126506,TH4126506,TH,57,5,7337.64,3,4,4,4,344,can't lose,1,0,0.00,,36688.20,1467.53,308
4129470,TH4129470,TH,36,2,2722.92,4,3,3,3,433,potential loyalists,1,0,0.00,,5445.84,1361.46,329
4130262,TH4130262,TH,15,13,20541.60,5,5,5,5,555,champions,1,0,0.00,,267040.80,1580.12,350
4131594,TH4131594,TH,225,3,3688.02,1,3,3,3,133,lost,0,1,1.00,High Risk,11064.06,1229.34,140
4135938,TH4135938,TH,169,3,2970.54,2,3,3,3,233,at risk,0,0,0.03,Low Risk,8911.62,990.18,196
4135944,TH4135944,TH,43,12,12731.16,4,5,4,4,454,loyal customers,1,0,0.00,,152773.92,1060.93,322
4138848,TH4138848,TH,267,1,365.10,1,2,1,1,121,lost,0,1,1.00,High Risk,365.10,365.10,98
4138902,TH4138902,TH,85,5,10787.10,3,4,4,4,344,can't lose,1,0,0.00,,53935.50,2157.42,280
4142010,TH4142010,TH,22,44,36711.66,5,5,5,5,555,champions,1,0,0.00,,1615313.04,834.36,343
4143486,TH4143486,TH,64,8,10534.08,3,4,4,4,344,can't lose,1,0,0.00,,84272.64,1316.76,301
4150248,TH4150248,TH,120,1,584.82,2,2,1,1,221,hibernating,1,0,0.01,Low Risk,584.82,584.82,245
4154094,TH4154094,TH,64,7,33702.72,3,4,5,4,345,can't lose,1,0,0.00,,235919.04,4814.67,301
4154424,TH4154424,TH,15,9,7579.50,5,4,4,4,544,champions,1,0,0.00,,68215.50,842.17,350
4156224,TH4156224,TH,36,8,5402.46,4,4,3,3,443,potential loyalists,1,0,0.00,,43219.68,675.31,329
4159110,TH4159110,TH,120,14,19879.44,2,5,5,5,255,at risk,1,0,0.01,Low Risk,278312.16,1419.96,245
4163748,TH4163748,TH,204,3,5445.66,2,3,3,3,233,at risk,0,1,0.98,High Risk,16336.98,1815.22,161
4166520,TH4166520,TH,127,1,2361.12,2,2,2,2,222,hibernating,1,0,0.00,,2361.12,2361.12,238
4166652,TH4166652,TH,337,1,1176.06,1,2,2,2,122,lost,0,1,1.00,High Risk,1176.06,1176.06,28
4182792,TH4182792,TH,127,1,407.16,2,2,1,1,221,hibernating,1,0,0.01,Low Risk,407.16,407.16,238
4182798,TH4182798,TH,260,1,222.24,1,2,1,1,121,lost,0,1,1.00,High Risk,222.24,222.24,105
4188750,TH4188750,TH,85,5,2581.50,3,4,3,3,343,need attention,1,0,0.00,Low Risk,12907.50,516.30,280
4192812,TH4192812,TH,106,1,22146.48,3,2,5,3,325,need attention,1,0,0.00,,22146.48,22146.48,259
4195956,TH4195956,TH,43,6,31040.16,4,4,5,4,445,loyal customers,1,0,0.00,,186240.96,5173.36,322
4195968,TH4195968,TH,36,9,9094.38,4,4,4,4,444,loyal customers,1,0,0.00,,81849.42,1010.49,329
4202088,TH4202088,TH,113,2,3193.98,2,3,3,3,233,at risk,1,0,0.00,Low Risk,6387.96,1596.99,252
4210236,TH4210236,TH,57,6,2395.74,3,4,2,3,342,need attention,1,0,0.00,,14374.44,399.29,308
4212498,TH4212498,TH,57,3,3628.08,3,3,3,3,333,need attention,1,0,0.00,,10884.24,1209.36,308
4213842,TH4213842,TH,316,1,1194.54,1,2,2,2,122,lost,0,1,1.00,High Risk,1194.54,1194.54,49
4214514,TH4214514,TH,8,12,19874.46,5,5,5,5,555,champions,1,0,0.00,,238493.52,1656.20,357
4223868,TH4223868,TH,1,616,1352070.00,5,5,5,5,555,champions,1,0,0.00,,832875120.00,2194.92,364
4225620,TH4225620,TH,1,426,937265.34,5,5,5,5,555,champions,1,0,0.00,,399275034.84,2200.15,364
4225944,TH4225944,TH,337,1,1175.88,1,2,2,2,122,lost,0,1,1.00,High Risk,1175.88,1175.88,28
4226010,TH4226010,TH,22,35,48098.52,5,5,5,5,555,champions,1,0,0.00,,1683448.20,1374.24,343
4230066,TH4230066,TH,92,2,3716.34,3,3,3,3,333,need attention,1,0,0.00,,7432.68,1858.17,273
4231014,TH4231014,TH,302,1,3349.74,1,2,3,2,123,lost,0,1,1.00,High Risk,3349.74,3349.74,63
4232880,TH4232880,TH,57,9,10767.42,3,4,4,4,344,can't lose,1,0,0.00,,96906.78,1196.38,308
4233990,TH4233990,TH,113,3,2492.82,2,3,3,3,233,at risk,1,0,0.04,Low Risk,7478.46,830.94,252
4238040,TH4238040,TH,232,4,2649.60,1,4,3,3,143,lost,0,1,1.00,High Risk,10598.40,662.40,133
4238604,TH4238604,TH,78,8,15040.20,3,4,4,4,344,can't lose,1,0,0.00,,120321.60,1880.02,287
4245558,TH4245558,TH,190,1,1196.58,2,2,2,2,222,hibernating,0,1,1.00,High Risk,1196.58,1196.58,175
4245948,TH4245948,TH,281,1,60.00,1,2,1,1,121,lost,0,1,1.00,High Risk,60.00,60.00,84
4251216,TH4251216,TH,29,9,3182.76,4,4,3,3,443,potential loyalists,1,0,0.00,,28644.84,353.64,336
4266204,TH4266204,TH,246,1,1068.72,1,2,2,2,122,lost,0,1,1.00,High Risk,1068.72,1068.72,119
4275576,TH4275576,TH,295,2,2454.36,1,3,3,3,133,lost,0,1,1.00,High Risk,4908.72,1227.18,70
4277286,TH4277286,TH,64,5,6207.60,3,4,4,4,344,can't lose,1,0,0.00,,31038.00,1241.52,301
4279200,TH4279200,TH,43,7,7620.60,4,4,4,4,444,loyal customers,1,0,0.00,,53344.20,1088.66,322
4289298,TH4289298,TH,15,40,37221.12,5,5,5,5,555,champions,1,0,0.00,,1488844.80,930.53,350
4289304,TH4289304,TH,99,1,1180.02,3,2,2,2,322,about to sleep,1,0,0.00,,1180.02,1180.02,266
4289706,TH4289706,TH,85,7,11289.78,3,4,4,4,344,can't lose,1,0,0.00,,79028.46,1612.83,280
4290894,TH4290894,TH,127,4,1844.82,2,4,2,3,242,at risk,1,0,0.03,Low Risk,7379.28,461.20,238
4295208,TH4295208,TH,36,4,5369.58,4,4,3,3,443,potential loyalists,1,0,0.00,,21478.32,1342.39,329
4303446,TH4303446,TH,8,3,3558.78,5,3,3,3,533,potential loyalists,1,0,0.00,,10676.34,1186.26,357
4305408,TH4305408,TH,8,19,8385.66,5,5,4,4,554,champions,1,0,0.00,,159327.54,441.35,357
4306950,TH4306950,TH,15,23,25591.38,5,5,5,5,555,champions,1,0,0.00,,588601.74,1112.67,350
4311132,TH4311132,TH,99,3,1826.04,3,3,2,2,332,about to sleep,1,0,0.00,,5478.12,608.68,266
4311162,TH4311162,TH,99,4,8632.62,3,4,4,4,344,can't lose,1,0,0.00,,34530.48,2158.15,266
4312470,TH4312470,TH,344,2,1980.96,1,3,2,2,132,lost,0,1,1.00,High Risk,3961.92,990.48,21
4315434,TH4315434,TH,197,1,242.88,2,2,1,1,221,hibernating,0,1,0.99,High Risk,242.88,242.88,168
4316712,TH4316712,TH,316,1,633.00,1,2,1,1,121,lost,0,1,1.00,High Risk,633.00,633.00,49
4321104,TH4321104,TH,148,1,405.84,2,2,1,1,221,hibernating,1,0,0.01,Low Risk,405.84,405.84,217
4322394,TH4322394,TH,225,2,2858.76,1,3,3,3,133,lost,0,1,1.00,High Risk,5717.52,1429.38,140
4322910,TH4322910,TH,15,2,3992.28,5,3,3,3,533,potential loyalists,1,0,0.00,,7984.56,1996.14,350
4324872,TH4324872,TH,29,14,5052.48,4,5,3,4,453,loyal customers,1,0,0.00,,70734.72,360.89,336
4326306,TH4326306,TH,211,3,1242.24,2,3,2,2,232,hibernating,0,1,0.98,High Risk,3726.72,414.08,154
4334184,TH4334184,TH,190,1,1017.30,2,2,1,1,221,hibernating,0,1,0.99,High Risk,1017.30,1017.30,175
4334490,TH4334490,TH,36,2,751.38,4,3,1,2,431,promising,1,0,0.00,,1502.76,375.69,329
4342056,TH4342056,TH,1,3,714.66,5,3,1,2,531,promising,1,0,0.00,,2143.98,238.22,364
4348344,TH4348344,TH,85,1,588.12,3,2,1,1,321,other,1,0,0.00,,588.12,588.12,280
4349022,TH4349022,TH,50,1,1225.20,4,2,2,2,422,promising,1,0,0.00,,1225.20,1225.20,315
4356030,TH4356030,TH,29,7,33718.50,4,4,5,4,445,loyal customers,1,0,0.00,,236029.50,4816.93,336
4358322,TH4358322,TH,1,8,12261.06,5,4,4,4,544,champions,1,0,0.00,,98088.48,1532.63,364
4359540,TH4359540,TH,29,17,9932.40,4,5,4,4,454,loyal customers,1,0,0.00,,168850.80,584.26,336
4360512,TH4360512,TH,281,1,547.32,1,2,1,1,121,lost,0,1,1.00,High Risk,547.32,547.32,84
4361910,TH4361910,TH,78,4,4620.00,3,4,3,3,343,need attention,1,0,0.00,,18480.00,1155.00,287
4380336,TH4380336,TH,57,1,1238.76,3,2,2,2,322,about to sleep,1,0,0.00,,1238.76,1238.76,308
4389432,TH4389432,TH,337,1,576.42,1,2,1,1,121,lost,0,1,1.00,High Risk,576.42,576.42,28
4389438,TH4389438,TH,43,5,5568.96,4,4,3,3,443,potential loyalists,1,0,0.00,,27844.80,1113.79,322
4391520,TH4391520,TH,225,1,1027.80,1,2,1,1,121,lost,0,1,1.00,High Risk,1027.80,1027.80,140
4393236,TH4393236,TH,183,1,263.28,2,2,1,1,221,hibernating,0,1,0.99,High Risk,263.28,263.28,182
4399050,TH4399050,TH,8,7,7249.80,5,4,4,4,544,champions,1,0,0.00,,50748.60,1035.69,357
4406016,TH4406016,TH,204,5,6242.82,2,4,4,4,244,at risk,0,1,0.99,High Risk,31214.10,1248.56,161
4407918,TH4407918,TH,302,1,649.50,1,2,1,1,121,lost,0,1,1.00,High Risk,649.50,649.50,63
4407924,TH4407924,TH,330,1,601.62,1,2,1,1,121,lost,0,1,1.00,High Risk,601.62,601.62,35
4408164,TH4408164,TH,134,1,923.34,2,2,1,1,221,hibernating,1,0,0.01,Low Risk,923.34,923.34,231
4412850,TH4412850,TH,176,3,9199.14,2,3,4,3,234,at risk,0,0,0.01,Low Risk,27597.42,3066.38,189
4415202,TH4415202,TH,22,1,519.18,5,2,1,1,521,recent customers,1,0,0.00,,519.18,519.18,343
4422570,TH4422570,TH,127,5,15918.84,2,4,4,4,244,at risk,1,0,0.01,Low Risk,79594.20,3183.77,238
4423512,TH4423512,TH,29,10,1447.56,4,4,2,3,442,potential loyalists,1,0,0.00,,14475.60,144.76,336
4423890,TH4423890,TH,218,1,1894.08,2,2,2,2,222,hibernating,0,1,1.00,High Risk,1894.08,1894.08,147
4452396,TH4452396,TH,15,15,19317.12,5,5,5,5,555,champions,1,0,0.00,,289756.80,1287.81,350
4452402,TH4452402,TH,71,1,1225.20,3,2,2,2,322,about to sleep,1,0,0.00,,1225.20,1225.20,294
4454478,TH4454478,TH,106,1,923.34,3,2,1,1,321,other,1,0,0.00,,923.34,923.34,259
4456230,TH4456230,TH,106,3,2073.60,3,3,2,2,332,about to sleep,1,0,0.00,,6220.80,691.20,259
4457004,TH4457004,TH,15,26,5023.26,5,5,3,4,553,champions,1,0,0.00,,130604.76,193.20,350
4458270,TH4458270,TH,302,1,810.96,1,2,1,1,121,lost,0,1,1.00,High Risk,810.96,810.96,63
4458384,TH4458384,TH,22,4,3824.22,5,4,3,3,543,potential loyalists,1,0,0.00,,15296.88,956.06,343
4459056,TH4459056,TH,190,1,1010.04,2,2,1,1,221,hibernating,0,1,0.99,High Risk,1010.04,1010.04,175
4467540,TH4467540,TH,190,1,133.02,2,2,1,1,221,hibernating,0,1,0.99,High Risk,133.02,133.02,175
4469598,TH4469598,TH,57,5,162.66,3,4,1,2,341,about to sleep,1,0,0.01,Low Risk,813.30,32.53,308
4471134,TH4471134,TH,309,1,1012.50,1,2,1,1,121,lost,0,1,1.00,High Risk,1012.50,1012.50,56
4476576,TH4476576,TH,99,1,1238.76,3,2,2,2,322,about to sleep,1,0,0.00,,1238.76,1238.76,266
4478808,TH4478808,TH,323,1,1079.52,1,2,2,2,122,lost,0,1,1.00,High Risk,1079.52,1079.52,42
4481250,TH4481250,TH,8,12,18601.50,5,5,4,4,554,champions,1,0,0.00,,223218.00,1550.12,357
4482012,TH4482012,TH,120,2,11653.92,2,3,4,3,234,at risk,1,0,0.02,Low Risk,23307.84,5826.96,245
4483074,TH4483074,TH,36,3,1649.76,4,3,2,2,432,promising,1,0,0.00,,4949.28,549.92,329
4491072,TH4491072,TH,92,2,3640.50,3,3,3,3,333,need attention,1,0,0.00,,7281.00,1820.25,273
4491078,TH4491078,TH,127,1,352.62,2,2,1,1,221,hibernating,1,0,0.01,Low Risk,352.62,352.62,238
4493556,TH4493556,TH,15,3,7571.34,5,3,4,3,534,potential loyalists,1,0,0.00,,22714.02,2523.78,350
4494492,TH4494492,TH,43,2,2049.84,4,3,2,2,432,promising,1,0,0.00,,4099.68,1024.92,322
4497624,TH4497624,TH,43,5,4506.96,4,4,3,3,443,potential loyalists,1,0,0.00,,22534.80,901.39,322
4503300,TH4503300,TH,64,1,1036.32,3,2,1,1,321,other,1,0,0.00,,1036.32,1036.32,301
4508940,TH4508940,TH,50,5,6448.80,4,4,4,4,444,loyal customers,1,0,0.00,,32244.00,1289.76,315
4511712,TH4511712,TH,239,1,1857.96,1,2,2,2,122,lost,0,1,1.00,High Risk,1857.96,1857.96,126
4516914,TH4516914,TH,36,2,2560.08,4,3,3,3,433,potential loyalists,1,0,0.00,,5120.16,1280.04,329
4519332,TH4519332,TH,36,30,57004.44,4,5,5,5,455,loyal customers,1,0,0.00,,1710133.20,1900.15,329
4519542,TH4519542,TH,204,1,2578.44,2,2,3,2,223,hibernating,0,1,1.00,High Risk,2578.44,2578.44,161
4521330,TH4521330,TH,267,1,2727.00,1,2,3,2,123,lost,0,1,1.00,High Risk,2727.00,2727.00,98
4522356,TH4522356,TH,134,3,8257.50,2,3,4,3,234,at risk,1,0,0.01,Low Risk,24772.50,2752.50,231
4522488,TH4522488,TH,295,1,60.00,1,2,1,1,121,lost,0,1,1.00,High Risk,60.00,60.00,70
4527960,TH4527960,TH,92,3,3805.92,3,3,3,3,333,need attention,1,0,0.00,,11417.76,1268.64,273
4530528,TH4530528,TH,281,2,1299.06,1,3,2,2,132,lost,0,1,1.00,High Risk,2598.12,649.53,84
4532256,TH4532256,TH,295,1,1199.64,1,2,2,2,122,lost,0,1,1.00,High Risk,1199.64,1199.64,70
4537410,TH4537410,TH,260,1,454.14,1,2,1,1,121,lost,0,1,1.00,High Risk,454.14,454.14,105
4547994,TH4547994,TH,57,6,8084.76,3,4,4,4,344,can't lose,1,0,0.00,,48508.56,1347.46,308
4553100,TH4553100,TH,99,1,3292.02,3,2,3,2,323,about to sleep,1,0,0.00,,3292.02,3292.02,266
4556286,TH4556286,TH,36,2,2341.44,4,3,2,2,432,promising,1,0,0.00,,4682.88,1170.72,329
4559670,TH4559670,TH,197,1,432.72,2,2,1,1,221,hibernating,0,1,0.99,High Risk,432.72,432.72,168
4593576,TH4593576,TH,36,1,373.38,4,2,1,1,421,recent customers,1,0,0.00,,373.38,373.38,329
3238392,TR3238392,TR,281,1,237.96,1,2,1,1,121,lost,0,1,1.00,High Risk,237.96,237.96,84
3238398,TR3238398,TR,246,1,2526.84,1,2,3,2,123,lost,0,1,1.00,High Risk,2526.84,2526.84,119
3238446,TR3238446,TR,71,4,4551.78,3,4,3,3,343,need attention,1,0,0.00,,18207.12,1137.95,294
3238554,TR3238554,TR,211,7,15257.22,2,4,4,4,244,at risk,0,1,0.97,High Risk,106800.54,2179.60,154
3238566,TR3238566,TR,8,54,584116.80,5,5,5,5,555,champions,1,0,0.00,,31542307.20,10816.98,357
3238644,TR3238644,TR,43,24,25394.04,4,5,5,5,455,loyal customers,1,0,0.00,,609456.96,1058.09,322
3238698,TR3238698,TR,1,21,28603.68,5,5,5,5,555,champions,1,0,0.00,,600677.28,1362.08,364
3238704,TR3238704,TR,281,2,3361.02,1,3,3,3,133,lost,0,1,1.00,High Risk,6722.04,1680.51,84
3238776,TR3238776,TR,64,2,4085.88,3,3,3,3,333,need attention,1,0,0.00,,8171.76,2042.94,301
3238794,TR3238794,TR,113,8,38566.02,2,4,5,4,245,at risk,1,0,0.01,Low Risk,308528.16,4820.75,252
3238812,TR3238812,TR,36,3,4281.42,4,3,3,3,433,potential loyalists,1,0,0.00,,12844.26,1427.14,329
3238848,TR3238848,TR,134,1,1143.84,2,2,2,2,222,hibernating,1,0,0.02,Low Risk,1143.84,1143.84,231
3238860,TR3238860,TR,57,10,13549.98,3,4,4,4,344,can't lose,1,0,0.00,,135499.80,1355.00,308
3238866,TR3238866,TR,274,2,2246.04,1,3,2,2,132,lost,0,1,1.00,High Risk,4492.08,1123.02,91
3238932,TR3238932,TR,106,4,4681.38,3,4,3,3,343,need attention,1,0,0.00,,18725.52,1170.35,259
3238938,TR3238938,TR,29,3,8026.80,4,3,4,3,434,potential loyalists,1,0,0.00,,24080.40,2675.60,336
3239058,TR3239058,TR,183,1,11748.60,2,2,4,3,224,at risk,0,1,1.00,High Risk,11748.60,11748.60,182
3239070,TR3239070,TR,22,5,87620.70,5,4,5,4,545,champions,1,0,0.00,,438103.50,17524.14,343
3239094,TR3239094,TR,50,5,4632.30,4,4,3,3,443,potential loyalists,1,0,0.00,,23161.50,926.46,315
3239262,TR3239262,TR,190,1,5799.42,2,2,3,2,223,hibernating,0,1,0.99,High Risk,5799.42,5799.42,175
3239310,TR3239310,TR,253,1,588.12,1,2,1,1,121,lost,0,1,1.00,High Risk,588.12,588.12,112
3239430,TR3239430,TR,22,4,11895.54,5,4,4,4,544,champions,1,0,0.00,,47582.16,2973.89,343
3239532,TR3239532,TR,8,23,95890.86,5,5,5,5,555,champions,1,0,0.00,,2205489.78,4169.17,357
3239790,TR3239790,TR,148,2,1386.06,2,3,2,2,232,hibernating,1,0,0.01,Low Risk,2772.12,693.03,217
3239808,TR3239808,TR,232,4,6536.16,1,4,4,4,144,lost,0,1,1.00,High Risk,26144.64,1634.04,133
3240000,TR3240000,TR,134,3,5468.22,2,3,3,3,233,at risk,1,0,0.02,Low Risk,16404.66,1822.74,231
3240150,TR3240150,TR,274,1,567.06,1,2,1,1,121,lost,0,1,1.00,High Risk,567.06,567.06,91
3240342,TR3240342,TR,29,10,11620.26,4,4,4,4,444,loyal customers,1,0,0.00,,116202.60,1162.03,336
3240438,TR3240438,TR,1,1,946.68,5,2,1,1,521,recent customers,1,0,0.00,,946.68,946.68,364
3240558,TR3240558,TR,8,36,27116.82,5,5,5,5,555,champions,1,0,0.00,,976205.52,753.25,357
3240678,TR3240678,TR,288,1,263.70,1,2,1,1,121,lost,0,1,1.00,High Risk,263.70,263.70,77
3240690,TR3240690,TR,99,1,951.00,3,2,1,1,321,other,1,0,0.00,,951.00,951.00,266
3240714,TR3240714,TR,8,129,27215.16,5,5,5,5,555,champions,1,0,0.00,,3510755.64,210.97,357
3240774,TR3240774,TR,211,1,1146.96,2,2,2,2,222,hibernating,0,1,1.00,High Risk,1146.96,1146.96,154
3240864,TR3240864,TR,1,10,13273.50,5,4,4,4,544,champions,1,0,0.00,,132735.00,1327.35,364
3240906,TR3240906,TR,36,3,2854.74,4,3,3,3,433,potential loyalists,1,0,0.00,,8564.22,951.58,329
3240948,TR3240948,TR,29,3,9110.82,4,3,4,3,434,potential loyalists,1,0,0.00,,27332.46,3036.94,336
3241002,TR3241002,TR,183,2,2217.18,2,3,2,2,232,hibernating,0,1,0.99,High Risk,4434.36,1108.59,182
3241044,TR3241044,TR,274,3,13622.22,1,3,4,3,134,lost,0,1,1.00,High Risk,40866.66,4540.74,91
3241092,TR3241092,TR,8,91,82801.44,5,5,5,5,555,champions,1,0,0.00,,7534931.04,909.91,357
3241206,TR3241206,TR,36,5,3429.60,4,4,3,3,443,potential loyalists,1,0,0.00,,17148.00,685.92,329
3241824,TR3241824,TR,211,1,1244.16,2,2,2,2,222,hibernating,0,1,1.00,High Risk,1244.16,1244.16,154
3241992,TR3241992,TR,141,1,1901.88,2,2,2,2,222,hibernating,1,0,0.01,Low Risk,1901.88,1901.88,224
3242118,TR3242118,TR,15,11,16232.04,5,4,4,4,544,champions,1,0,0.00,,178552.44,1475.64,350
3242184,TR3242184,TR,92,4,6301.14,3,4,4,4,344,can't lose,1,0,0.00,,25204.56,1575.28,273
3242310,TR3242310,TR,127,1,5749.92,2,2,3,2,223,hibernating,1,0,0.00,,5749.92,5749.92,238
3242568,TR3242568,TR,330,1,576.48,1,2,1,1,121,lost,0,1,1.00,High Risk,576.48,576.48,35
3242580,TR3242580,TR,50,1,1221.78,4,2,2,2,422,promising,1,0,0.00,,1221.78,1221.78,315
3242664,TR3242664,TR,92,3,396837.54,3,3,5,4,335,can't lose,1,0,0.00,,1190512.62,132279.18,273
3242826,TR3242826,TR,99,6,33265.08,3,4,5,4,345,can't lose,1,0,0.00,,199590.48,5544.18,266
3243018,TR3243018,TR,8,6,1349.40,5,4,2,3,542,potential loyalists,1,0,0.00,,8096.40,224.90,357
3243384,TR3243384,TR,57,6,5930.70,3,4,3,3,343,need attention,1,0,0.00,,35584.20,988.45,308
3243882,TR3243882,TR,85,3,2398.26,3,3,2,2,332,about to sleep,1,0,0.00,,7194.78,799.42,280
3244008,TR3244008,TR,8,33,198629.22,5,5,5,5,555,champions,1,0,0.00,,6554764.26,6019.07,357
3244182,TR3244182,TR,281,1,354.60,1,2,1,1,121,lost,0,1,1.00,High Risk,354.60,354.60,84
3244212,TR3244212,TR,22,2,2251.02,5,3,2,2,532,promising,1,0,0.00,,4502.04,1125.51,343
3244626,TR3244626,TR,218,3,569.58,2,3,1,2,231,hibernating,0,1,0.97,High Risk,1708.74,189.86,147
3244746,TR3244746,TR,36,8,10140.84,4,4,4,4,444,loyal customers,1,0,0.00,,81126.72,1267.61,329
3245028,TR3245028,TR,78,6,10904.16,3,4,4,4,344,can't lose,1,0,0.00,,65424.96,1817.36,287
3245082,TR3245082,TR,344,1,3408.84,1,2,3,2,123,lost,0,1,1.00,High Risk,3408.84,3408.84,21
3245226,TR3245226,TR,155,1,1857.48,2,2,2,2,222,hibernating,0,0,0.01,Low Risk,1857.48,1857.48,210
3245286,TR3245286,TR,57,3,7383.90,3,3,4,3,334,need attention,1,0,0.00,,22151.70,2461.30,308
3245532,TR3245532,TR,106,5,7847.34,3,4,4,4,344,can't lose,1,0,0.00,,39236.70,1569.47,259
3245778,TR3245778,TR,260,1,1201.56,1,2,2,2,122,lost,0,1,1.00,High Risk,1201.56,1201.56,105
3245820,TR3245820,TR,8,3,14918.82,5,3,4,3,534,potential loyalists,1,0,0.00,,44756.46,4972.94,357
3245856,TR3245856,TR,337,1,1056.00,1,2,1,1,121,lost,0,1,1.00,High Risk,1056.00,1056.00,28
3246012,TR3246012,TR,50,3,11658.48,4,3,4,3,434,potential loyalists,1,0,0.00,,34975.44,3886.16,315
3246126,TR3246126,TR,127,13,4592.82,2,5,3,4,253,at risk,1,0,0.00,Low Risk,59706.66,353.29,238
3246282,TR3246282,TR,29,12,8160.72,4,5,4,4,454,loyal customers,1,0,0.00,,97928.64,680.06,336
3246750,TR3246750,TR,8,5,4534.38,5,4,3,3,543,potential loyalists,1,0,0.00,,22671.90,906.88,357
3247038,TR3247038,TR,99,2,3286.14,3,3,3,3,333,need attention,1,0,0.00,,6572.28,1643.07,266
3247056,TR3247056,TR,15,1,3239.40,5,2,3,2,523,promising,1,0,0.00,,3239.40,3239.40,350
3247176,TR3247176,TR,50,2,7687.44,4,3,4,3,434,potential loyalists,1,0,0.00,,15374.88,3843.72,315
3247230,TR3247230,TR,64,9,5959.92,3,4,3,3,343,need attention,1,0,0.00,,53639.28,662.21,301
3247236,TR3247236,TR,43,3,6969.48,4,3,4,3,434,potential loyalists,1,0,0.00,,20908.44,2323.16,322
3247260,TR3247260,TR,22,4,3879.48,5,4,3,3,543,potential loyalists,1,0,0.00,,15517.92,969.87,343
3247404,TR3247404,TR,253,2,677.88,1,3,1,2,131,lost,0,1,1.00,High Risk,1355.76,338.94,112
3247554,TR3247554,TR,15,1,1141.80,5,2,2,2,522,promising,1,0,0.00,,1141.80,1141.80,350
3247578,TR3247578,TR,29,4,3682.86,4,4,3,3,443,potential loyalists,1,0,0.00,,14731.44,920.71,336
3247590,TR3247590,TR,148,2,4185.36,2,3,3,3,233,at risk,1,0,0.01,Low Risk,8370.72,2092.68,217
3247740,TR3247740,TR,1,45,121886.58,5,5,5,5,555,champions,1,0,0.00,,5484896.10,2708.59,364
3247932,TR3247932,TR,15,23,33989.46,5,5,5,5,555,champions,1,0,0.00,,781757.58,1477.80,350
3248052,TR3248052,TR,211,1,3623.40,2,2,3,2,223,hibernating,0,1,1.00,High Risk,3623.40,3623.40,154
3248118,TR3248118,TR,15,1,227.04,5,2,1,1,521,recent customers,1,0,0.00,,227.04,227.04,350
3248142,TR3248142,TR,8,151,631427.28,5,5,5,5,555,champions,1,0,0.00,,95345519.28,4181.64,357
3248148,TR3248148,TR,8,5,196989.12,5,4,5,4,545,champions,1,0,0.00,,984945.60,39397.82,357
3248160,TR3248160,TR,1,58,144460.32,5,5,5,5,555,champions,1,0,0.00,,8378698.56,2490.70,364
3248214,TR3248214,TR,64,7,105639.30,3,4,5,4,345,can't lose,1,0,0.00,,739475.10,15091.33,301
3248244,TR3248244,TR,8,23,82245.72,5,5,5,5,555,champions,1,0,0.00,,1891651.56,3575.90,357
3248256,TR3248256,TR,78,3,3234.42,3,3,3,3,333,need attention,1,0,0.00,,9703.26,1078.14,287
3248304,TR3248304,TR,106,2,4363.08,3,3,3,3,333,need attention,1,0,0.00,,8726.16,2181.54,259
3248334,TR3248334,TR,15,43,104258.16,5,5,5,5,555,champions,1,0,0.00,,4483100.88,2424.61,350
3248346,TR3248346,TR,15,50,109822.32,5,5,5,5,555,champions,1,0,0.00,,5491116.00,2196.45,350
3248394,TR3248394,TR,162,1,1140.30,2,2,2,2,222,hibernating,0,0,0.01,Low Risk,1140.30,1140.30,203
3248448,TR3248448,TR,15,15,30849.24,5,5,5,5,555,champions,1,0,0.00,,462738.60,2056.62,350
3248454,TR3248454,TR,288,1,1151.88,1,2,2,2,122,lost,0,1,1.00,High Risk,1151.88,1151.88,77
